date,bidopen,bidclose,bidhigh,bidlow,askopen,askclose,askhigh,asklow,tickqty
2020-04-03 16:00:00,117.169,117.012,117.176,116.874,117.191,117.034,117.199,116.893,30235
2020-04-03 17:00:00,117.012,117.074,117.131,116.969,117.034,117.1,117.153,116.994,19782
2020-04-03 18:00:00,117.074,117.042,117.161,116.967,117.1,117.062,117.182,116.987,21467
2020-04-03 19:00:00,117.042,117.184,117.277,117.032,117.062,117.205,117.297,117.051,24885
2020-04-03 20:00:00,117.184,117.178,117.306,117.133,117.205,117.276,117.377,117.186,12499
2020-04-05 21:00:00,117.178,117.195,117.271,117.123,117.276,117.298,117.372,117.202,135
2020-04-05 22:00:00,117.195,117.318,117.417,117.107,117.298,117.34,117.452,117.186,22879
2020-04-05 23:00:00,117.318,117.464,117.507,117.308,117.34,117.491,117.531,117.333,23656
2020-04-06 00:00:00,117.464,117.803,117.964,117.424,117.491,117.831,117.983,117.444,47657
2020-04-06 01:00:00,117.803,117.743,117.934,117.626,117.831,117.764,117.956,117.648,31547
2020-04-06 02:00:00,117.743,117.773,117.843,117.689,117.764,117.796,117.865,117.711,21742
2020-04-06 03:00:00,117.773,117.721,117.808,117.685,117.796,117.743,117.829,117.706,16706
2020-04-06 04:00:00,117.721,117.796,117.898,117.706,117.743,117.814,117.919,117.727,19287
2020-04-06 05:00:00,117.796,118.029,118.134,117.742,117.814,118.056,118.151,117.76,29051
2020-04-06 06:00:00,118.029,118.014,118.079,117.856,118.056,118.033,118.1,117.873,28236
2020-04-06 07:00:00,118.014,118.099,118.299,117.992,118.033,118.117,118.319,118.009,32255
2020-04-06 08:00:00,118.099,117.84,118.107,117.74,118.117,117.861,118.128,117.76,31975
2020-04-06 09:00:00,117.84,118.072,118.078,117.818,117.861,118.09,118.096,117.838,25171
2020-04-06 10:00:00,118.072,117.865,118.139,117.855,118.09,117.883,118.162,117.877,17647
2020-04-06 11:00:00,117.865,117.624,117.882,117.549,117.883,117.648,117.902,117.571,23701
2020-04-06 12:00:00,117.624,117.664,117.693,117.499,117.648,117.686,117.713,117.519,26392
2020-04-06 13:00:00,117.664,117.768,117.775,117.447,117.686,117.792,117.794,117.466,35520
2020-04-06 14:00:00,117.768,117.683,117.959,117.638,117.792,117.7,117.979,117.658,40558
2020-04-06 15:00:00,117.683,117.902,117.966,117.651,117.7,117.923,117.984,117.673,27383
2020-04-06 16:00:00,117.902,117.752,117.909,117.715,117.923,117.773,117.929,117.734,22667
2020-04-06 17:00:00,117.752,117.737,117.795,117.624,117.773,117.759,117.816,117.643,18014
2020-04-06 18:00:00,117.737,117.731,117.771,117.631,117.759,117.751,117.792,117.651,15723
2020-04-06 19:00:00,117.731,117.857,117.912,117.645,117.751,117.878,117.934,117.668,28857
2020-04-06 20:00:00,117.857,117.84,117.894,117.789,117.878,117.917,117.941,117.817,14295
2020-04-06 21:00:00,117.84,117.859,117.942,117.828,117.917,117.944,117.976,117.899,5062
2020-04-06 22:00:00,117.859,117.776,117.869,117.734,117.944,117.796,117.961,117.757,9717
2020-04-06 23:00:00,117.776,117.842,117.932,117.748,117.796,117.865,117.952,117.769,17842
2020-04-07 00:00:00,117.842,117.656,117.848,117.545,117.865,117.681,117.867,117.564,29944
2020-04-07 01:00:00,117.656,117.646,117.812,117.605,117.681,117.67,117.829,117.627,20267
2020-04-07 02:00:00,117.646,117.715,117.745,117.5,117.67,117.736,117.764,117.523,19218
2020-04-07 03:00:00,117.715,117.634,117.738,117.599,117.736,117.656,117.757,117.619,17607
2020-04-07 04:00:00,117.634,117.75,117.765,117.601,117.656,117.77,117.786,117.622,21910
2020-04-07 05:00:00,117.75,117.846,117.9,117.709,117.77,117.872,117.924,117.731,22138
2020-04-07 06:00:00,117.846,118.186,118.218,117.769,117.872,118.207,118.238,117.79,29131
2020-04-07 07:00:00,118.186,118.425,118.428,118.136,118.207,118.446,118.448,118.156,35133
2020-04-07 08:00:00,118.425,118.313,118.447,118.179,118.446,118.336,118.466,118.193,22365
2020-04-07 09:00:00,118.313,118.586,118.598,118.301,118.336,118.604,118.616,118.323,24052
2020-04-07 10:00:00,118.586,118.657,118.837,118.583,118.604,118.674,118.857,118.601,24228
2020-04-07 11:00:00,118.657,118.514,118.68,118.423,118.674,118.533,118.699,118.441,23165
2020-04-07 12:00:00,118.514,118.851,118.97,118.435,118.533,118.875,118.989,118.453,30418
2020-04-07 13:00:00,118.851,118.978,118.997,118.805,118.875,119.001,119.018,118.823,34563
2020-04-07 14:00:00,118.978,118.605,119.029,118.514,119.001,118.624,119.05,118.53,43861
2020-04-07 15:00:00,118.605,118.625,118.776,118.557,118.624,118.644,118.798,118.577,35446
2020-04-07 16:00:00,118.625,118.582,118.789,118.56,118.644,118.6,118.811,118.58,27173
2020-04-07 17:00:00,118.582,118.762,118.775,118.577,118.6,118.782,118.797,118.599,21570
2020-04-07 18:00:00,118.762,118.672,118.771,118.575,118.782,118.696,118.792,118.596,24997
2020-04-07 19:00:00,118.672,118.588,118.773,118.582,118.696,118.611,118.793,118.603,25903
2020-04-07 20:00:00,118.588,118.406,118.595,118.398,118.611,118.502,118.616,118.489,10658
2020-04-07 21:00:00,118.406,118.414,118.487,118.34,118.502,118.508,118.586,118.442,4811
2020-04-07 22:00:00,118.414,118.486,118.529,118.416,118.508,118.517,118.565,118.451,13461
2020-04-07 23:00:00,118.486,118.366,118.493,118.331,118.517,118.39,118.519,118.356,20952
2020-04-08 00:00:00,118.366,118.029,118.392,118.018,118.39,118.054,118.416,118.041,42612
2020-04-08 01:00:00,118.029,118.148,118.401,118.004,118.054,118.168,118.422,118.031,32518
2020-04-08 02:00:00,118.148,118.226,118.275,118.128,118.168,118.25,118.296,118.15,22591
2020-04-08 03:00:00,118.226,118.201,118.236,118.132,118.25,118.222,118.256,118.153,19400
2020-04-08 04:00:00,118.201,118.322,118.413,118.184,118.222,118.348,118.434,118.202,22299
2020-04-08 05:00:00,118.322,118.443,118.516,118.288,118.348,118.473,118.536,118.312,22258
2020-04-08 06:00:00,118.443,118.089,118.453,117.907,118.473,118.109,118.48,117.93,41805
2020-04-08 07:00:00,118.089,118.193,118.218,118.006,118.109,118.211,118.237,118.026,31055
2020-04-08 08:00:00,118.193,118.15,118.201,117.983,118.211,118.171,118.222,117.999,19630
2020-04-08 09:00:00,118.15,118.224,118.348,118.149,118.171,118.244,118.371,118.169,22939
2020-04-08 10:00:00,118.224,118.308,118.359,118.208,118.244,118.332,118.381,118.228,18189
2020-04-08 11:00:00,118.308,118.342,118.449,118.212,118.332,118.361,118.472,118.229,24366
2020-04-08 12:00:00,118.342,118.429,118.489,118.312,118.361,118.445,118.511,118.332,22600
2020-04-08 13:00:00,118.429,118.327,118.687,118.298,118.445,118.349,118.706,118.319,39462
2020-04-08 14:00:00,118.327,118.098,118.424,117.998,118.349,118.117,118.446,118.017,39838
2020-04-08 15:00:00,118.098,118.078,118.307,118.034,118.117,118.099,118.327,118.054,37455
2020-04-08 16:00:00,118.078,118.007,118.115,117.929,118.099,118.03,118.136,117.949,24368
2020-04-08 17:00:00,118.007,118.12,118.132,117.972,118.03,118.164,118.174,117.993,17682
2020-04-08 18:00:00,118.12,118.187,118.261,118.086,118.164,118.21,118.28,118.111,20200
2020-04-08 19:00:00,118.187,118.126,118.258,118.081,118.21,118.147,118.278,118.099,18818
2020-04-08 20:00:00,118.126,118.129,118.181,118.092,118.147,118.217,118.226,118.133,5779
2020-04-08 21:00:00,118.129,118.172,118.182,118.102,118.217,118.218,118.272,118.194,451
2020-04-08 22:00:00,118.172,118.202,118.239,118.153,118.218,118.226,118.261,118.182,6230
2020-04-08 23:00:00,118.202,118.29,118.344,118.19,118.226,118.312,118.368,118.209,12632
2020-04-09 00:00:00,118.29,118.501,118.598,118.189,118.312,118.523,118.619,118.209,31529
2020-04-09 01:00:00,118.501,118.348,118.53,118.271,118.523,118.368,118.552,118.291,26306
2020-04-09 02:00:00,118.348,118.306,118.38,118.225,118.368,118.325,118.399,118.248,15460
2020-04-09 03:00:00,118.306,118.397,118.43,118.257,118.325,118.417,118.451,118.278,12224
2020-04-09 04:00:00,118.397,118.41,118.422,118.311,118.417,118.43,118.444,118.33,13776
2020-04-09 05:00:00,118.41,118.196,118.419,118.193,118.43,118.22,118.442,118.218,10671
2020-04-09 06:00:00,118.196,118.287,118.296,118.068,118.22,118.307,118.317,118.087,24136
2020-04-09 07:00:00,118.287,118.459,118.51,118.263,118.307,118.48,118.529,118.282,25651
2020-04-09 08:00:00,118.459,118.345,118.512,118.312,118.48,118.365,118.53,118.332,19767
2020-04-09 09:00:00,118.345,118.437,118.459,118.284,118.365,118.458,118.478,118.303,18385
2020-04-09 10:00:00,118.437,118.177,118.439,118.129,118.458,118.193,118.46,118.144,20596
2020-04-09 11:00:00,118.177,118.216,118.264,118.111,118.193,118.235,118.285,118.131,20267
2020-04-09 12:00:00,118.216,118.659,118.718,118.198,118.235,118.68,118.737,118.219,36996
2020-04-09 13:00:00,118.659,118.743,118.991,118.538,118.68,118.779,119.011,118.559,62229
2020-04-09 14:00:00,118.743,118.682,118.795,118.557,118.779,118.702,118.819,118.575,57994
2020-04-09 15:00:00,118.682,118.447,118.711,118.438,118.702,118.469,118.732,118.458,41691
2020-04-09 16:00:00,118.447,118.509,118.545,118.376,118.469,118.531,118.566,118.396,26569
2020-04-09 17:00:00,118.509,118.536,118.556,118.373,118.531,118.555,118.573,118.393,29455
2020-04-09 18:00:00,118.536,118.47,118.56,118.422,118.555,118.489,118.585,118.444,34600
2020-04-09 19:00:00,118.47,118.532,118.543,118.398,118.489,118.553,118.568,118.42,32000
2020-04-09 20:00:00,118.532,118.515,118.61,118.504,118.553,118.612,118.647,118.529,10194
2020-04-09 22:00:00,118.515,118.521,118.565,118.45,118.612,118.623,118.649,118.526,1898
2020-04-09 23:00:00,118.521,118.535,118.651,118.52,118.623,118.616,118.716,118.558,18430
2020-04-10 00:00:00,118.535,118.559,118.569,118.382,118.616,118.598,118.659,118.429,23089
2020-04-10 01:00:00,118.559,118.548,118.597,118.499,118.598,118.582,118.63,118.53,14068
2020-04-10 02:00:00,118.548,118.602,118.629,118.512,118.582,118.65,118.657,118.542,11951
2020-04-10 03:00:00,118.602,118.577,118.628,118.545,118.65,118.619,118.661,118.58,15785
2020-04-10 04:00:00,118.577,118.569,118.611,118.485,118.619,118.607,118.646,118.519,16041
2020-04-10 05:00:00,118.569,118.584,118.591,118.451,118.607,118.625,118.63,118.469,11905
2020-04-10 06:00:00,118.584,118.617,118.659,118.565,118.625,118.656,118.69,118.601,9046
2020-04-10 07:00:00,118.617,118.549,118.679,118.516,118.656,118.582,118.708,118.551,6805
2020-04-10 08:00:00,118.549,118.578,118.642,118.523,118.582,118.604,118.675,118.55,8655
2020-04-10 09:00:00,118.578,118.658,118.664,118.565,118.604,118.693,118.699,118.595,5005
2020-04-10 10:00:00,118.658,118.603,118.677,118.582,118.693,118.633,118.718,118.611,5921
2020-04-10 11:00:00,118.603,118.585,118.645,118.564,118.633,118.626,118.683,118.598,10520
2020-04-10 12:00:00,118.585,118.666,118.691,118.584,118.626,118.695,118.711,118.62,8489
2020-04-10 13:00:00,118.666,118.675,118.71,118.624,118.695,118.726,118.741,118.675,10627
2020-04-10 14:00:00,118.675,118.698,118.715,118.642,118.726,118.742,118.755,118.69,4167
2020-04-10 15:00:00,118.698,118.652,118.73,118.603,118.742,118.711,118.76,118.603,22085
2020-04-10 16:00:00,118.652,118.61,118.703,118.603,118.711,118.678,118.753,118.668,10822
2020-04-10 17:00:00,118.61,118.487,118.635,118.473,118.678,118.59,118.684,118.562,16093
2020-04-10 18:00:00,118.487,118.462,118.592,118.454,118.59,118.558,118.644,118.531,39582
2020-04-10 19:00:00,118.462,118.503,118.555,118.447,118.558,118.603,118.639,118.532,12908
2020-04-10 20:00:00,118.503,118.517,118.56,118.491,118.603,118.62,118.624,118.594,1633
2020-04-12 19:00:00,118.517,118.651,118.731,118.651,118.62,118.681,118.766,118.681,2
2020-04-12 20:00:00,118.651,118.677,118.682,118.677,118.681,118.759,118.765,118.759,3
2020-04-12 21:00:00,118.677,118.658,118.674,118.58,118.759,118.759,118.759,118.683,78
2020-04-12 22:00:00,118.658,118.467,118.701,118.366,118.759,118.493,118.745,118.389,15230
2020-04-12 23:00:00,118.467,118.431,118.52,118.376,118.493,118.45,118.542,118.398,24420
2020-04-13 00:00:00,118.431,118.275,118.465,118.259,118.45,118.295,118.485,118.284,26255
2020-04-13 01:00:00,118.275,118.158,118.294,118.024,118.295,118.179,118.314,118.045,24593
2020-04-13 02:00:00,118.158,118.131,118.217,118.105,118.179,118.151,118.239,118.126,14187
2020-04-13 03:00:00,118.131,118.137,118.18,118.094,118.151,118.159,118.197,118.114,9288
2020-04-13 04:00:00,118.137,117.99,118.163,117.944,118.159,118.011,118.182,117.966,12606
2020-04-13 05:00:00,117.99,118.014,118.048,117.974,118.011,118.034,118.073,117.996,10268
2020-04-13 06:00:00,118.014,118.234,118.241,117.985,118.034,118.231,118.261,118.004,21910
2020-04-13 07:00:00,118.234,118.094,118.242,118.05,118.231,118.115,118.259,118.072,20758
2020-04-13 08:00:00,118.094,118.004,118.133,118.001,118.115,118.019,118.153,118.018,20928
2020-04-13 09:00:00,118.004,118.074,118.111,117.998,118.019,118.095,118.129,118.013,8319
2020-04-13 10:00:00,118.074,117.886,118.079,117.832,118.095,117.907,118.1,117.85,19396
2020-04-13 11:00:00,117.886,117.886,117.929,117.838,117.907,117.907,117.949,117.859,15160
2020-04-13 12:00:00,117.886,117.844,117.941,117.802,117.907,117.869,117.962,117.825,22874
2020-04-13 13:00:00,117.844,117.645,117.848,117.605,117.869,117.665,117.871,117.625,29581
2020-04-13 14:00:00,117.645,117.431,117.66,117.396,117.665,117.452,117.682,117.417,32193
2020-04-13 15:00:00,117.431,117.329,117.446,117.298,117.452,117.349,117.467,117.316,23458
2020-04-13 16:00:00,117.329,117.433,117.463,117.321,117.349,117.453,117.484,117.341,17434
2020-04-13 17:00:00,117.433,117.442,117.456,117.325,117.453,117.462,117.476,117.346,16257
2020-04-13 18:00:00,117.442,117.417,117.478,117.365,117.462,117.438,117.499,117.385,14759
2020-04-13 19:00:00,117.417,117.524,117.546,117.381,117.438,117.546,117.568,117.403,14118
2020-04-13 20:00:00,117.524,117.536,117.595,117.5,117.546,117.626,117.636,117.521,7142
2020-04-13 21:00:00,117.536,117.466,117.575,117.464,117.626,117.565,117.673,117.548,781
2020-04-13 22:00:00,117.466,117.544,117.572,117.464,117.565,117.569,117.593,117.501,3997
2020-04-13 23:00:00,117.544,117.52,117.588,117.488,117.569,117.542,117.608,117.511,7614
2020-04-14 00:00:00,117.52,117.529,117.552,117.459,117.542,117.546,117.574,117.477,16313
2020-04-14 01:00:00,117.529,117.758,117.764,117.456,117.546,117.777,117.783,117.474,17681
2020-04-14 02:00:00,117.758,117.859,117.866,117.722,117.777,117.88,117.886,117.742,15868
2020-04-14 03:00:00,117.859,117.801,117.874,117.766,117.88,117.821,117.898,117.788,8558
2020-04-14 04:00:00,117.801,117.848,117.932,117.8,117.821,117.869,117.951,117.821,8953
2020-04-14 05:00:00,117.848,117.817,117.898,117.756,117.869,117.838,117.92,117.776,8856
2020-04-14 06:00:00,117.817,117.674,117.887,117.614,117.838,117.696,117.907,117.635,17721
2020-04-14 07:00:00,117.674,117.695,117.768,117.647,117.696,117.715,117.786,117.668,18346
2020-04-14 08:00:00,117.695,117.48,117.698,117.422,117.715,117.5,117.718,117.441,16829
2020-04-14 09:00:00,117.48,117.61,117.691,117.373,117.5,117.628,117.709,117.389,20552
2020-04-14 10:00:00,117.61,117.562,117.665,117.535,117.628,117.58,117.684,117.553,16408
2020-04-14 11:00:00,117.562,117.646,117.675,117.506,117.58,117.665,117.693,117.524,18877
2020-04-14 12:00:00,117.646,117.786,117.806,117.603,117.665,117.807,117.825,117.617,26096
2020-04-14 13:00:00,117.786,117.576,117.796,117.555,117.807,117.596,117.815,117.575,27181
2020-04-14 14:00:00,117.576,117.605,117.756,117.565,117.596,117.623,117.775,117.584,32168
2020-04-14 15:00:00,117.605,117.462,117.612,117.396,117.623,117.482,117.632,117.415,22202
2020-04-14 16:00:00,117.462,117.414,117.557,117.383,117.482,117.435,117.576,117.403,17039
2020-04-14 17:00:00,117.414,117.506,117.517,117.296,117.435,117.526,117.537,117.316,13476
2020-04-14 18:00:00,117.506,117.682,117.718,117.454,117.526,117.696,117.739,117.474,14339
2020-04-14 19:00:00,117.682,117.697,117.771,117.663,117.696,117.718,117.791,117.685,12540
2020-04-14 20:00:00,117.697,117.714,117.758,117.672,117.718,117.768,117.78,117.695,5521
2020-04-14 21:00:00,117.714,117.634,117.748,117.624,117.768,117.688,117.819,117.684,1508
2020-04-14 22:00:00,117.634,117.714,117.739,117.634,117.688,117.735,117.761,117.687,4660
2020-04-14 23:00:00,117.714,117.64,117.731,117.621,117.735,117.662,117.751,117.639,4898
2020-04-15 00:00:00,117.64,117.677,117.721,117.407,117.662,117.697,117.739,117.427,15986
2020-04-15 01:00:00,117.677,117.595,117.743,117.521,117.697,117.616,117.763,117.539,13804
2020-04-15 02:00:00,117.595,117.617,117.653,117.545,117.616,117.635,117.673,117.561,7665
2020-04-15 03:00:00,117.617,117.561,117.655,117.519,117.635,117.58,117.675,117.537,7228
2020-04-15 04:00:00,117.561,117.509,117.583,117.488,117.58,117.53,117.604,117.507,4859
2020-04-15 05:00:00,117.509,117.354,117.541,117.348,117.53,117.373,117.559,117.364,7426
2020-04-15 06:00:00,117.354,117.317,117.474,117.268,117.373,117.337,117.491,117.286,16793
2020-04-15 07:00:00,117.317,117.333,117.424,117.201,117.337,117.351,117.441,117.221,26196
2020-04-15 08:00:00,117.333,117.461,117.475,117.324,117.351,117.478,117.494,117.343,20348
2020-04-15 09:00:00,117.461,117.395,117.46,117.302,117.478,117.411,117.478,117.322,15290
2020-04-15 10:00:00,117.395,117.099,117.399,117.015,117.411,117.117,117.417,117.03,17814
2020-04-15 11:00:00,117.099,117.181,117.215,117.074,117.117,117.198,117.233,117.092,16019
2020-04-15 12:00:00,117.181,116.799,117.225,116.792,117.198,116.815,117.242,116.805,31094
2020-04-15 13:00:00,116.799,117.212,117.29,116.793,116.815,117.236,117.313,116.809,39639
2020-04-15 14:00:00,117.212,117.126,117.212,117.039,117.236,117.145,117.235,117.059,42104
2020-04-15 15:00:00,117.126,117.172,117.318,117.109,117.145,117.192,117.336,117.128,30983
2020-04-15 16:00:00,117.172,117.206,117.359,117.136,117.192,117.227,117.377,117.155,23567
2020-04-15 17:00:00,117.206,117.254,117.375,117.198,117.227,117.273,117.395,117.218,17706
2020-04-15 18:00:00,117.254,117.349,117.404,117.234,117.273,117.369,117.424,117.258,18717
2020-04-15 19:00:00,117.349,117.405,117.406,117.259,117.369,117.425,117.425,117.28,16741
2020-04-15 20:00:00,117.405,117.169,117.406,117.169,117.425,117.256,117.428,117.226,6301
2020-04-15 21:00:00,117.169,117.112,117.169,117.089,117.256,117.214,117.268,117.185,849
2020-04-15 22:00:00,117.112,117.122,117.237,117.114,117.214,117.14,117.26,117.134,5453
2020-04-15 23:00:00,117.122,117.335,117.358,117.114,117.14,117.356,117.379,117.137,6750
2020-04-16 00:00:00,117.335,117.23,117.475,117.173,117.356,117.251,117.493,117.193,19255
2020-04-16 01:00:00,117.23,117.341,117.426,117.231,117.251,117.361,117.445,117.251,16006
2020-04-16 02:00:00,117.341,117.364,117.437,117.331,117.361,117.383,117.457,117.352,11302
2020-04-16 03:00:00,117.364,117.393,117.483,117.321,117.383,117.412,117.501,117.341,10454
2020-04-16 04:00:00,117.393,117.409,117.458,117.362,117.412,117.427,117.477,117.382,11884
2020-04-16 05:00:00,117.409,117.387,117.425,117.357,117.427,117.418,117.445,117.378,10613
2020-04-16 06:00:00,117.387,117.325,117.493,117.316,117.418,117.345,117.513,117.332,19377
2020-04-16 07:00:00,117.325,117.231,117.381,117.139,117.345,117.249,117.4,117.157,24207
2020-04-16 08:00:00,117.231,117.266,117.302,117.174,117.249,117.285,117.318,117.191,18445
2020-04-16 09:00:00,117.266,117.109,117.287,117.042,117.285,117.128,117.306,117.056,20504
2020-04-16 10:00:00,117.109,117.122,117.192,116.95,117.128,117.141,117.212,116.969,22092
2020-04-16 11:00:00,117.122,117.177,117.206,117.045,117.141,117.194,117.225,117.064,16147
2020-04-16 12:00:00,117.177,117.063,117.19,117.012,117.194,117.082,117.206,117.031,29089
2020-04-16 13:00:00,117.063,116.885,117.073,116.864,117.082,116.906,117.091,116.882,29915
2020-04-16 14:00:00,116.885,116.688,116.892,116.543,116.906,116.706,116.91,116.563,41307
2020-04-16 15:00:00,116.688,116.772,116.889,116.667,116.706,116.792,116.909,116.686,33148
2020-04-16 16:00:00,116.772,116.691,116.823,116.568,116.792,116.711,116.842,116.587,24720
2020-04-16 17:00:00,116.691,116.708,116.756,116.623,116.711,116.727,116.777,116.643,17947
2020-04-16 18:00:00,116.708,116.721,116.772,116.677,116.727,116.741,116.792,116.697,14612
2020-04-16 19:00:00,116.721,116.804,116.848,116.68,116.741,116.824,116.866,116.7,14505
2020-04-16 20:00:00,116.804,116.951,116.97,116.76,116.824,117.012,117.036,116.781,8930
2020-04-16 21:00:00,116.951,117.299,117.329,116.878,117.012,117.367,117.39,116.951,24632
2020-04-16 22:00:00,117.299,117.248,117.312,117.097,117.367,117.27,117.383,117.12,14383
2020-04-16 23:00:00,117.248,117.192,117.408,117.154,117.27,117.21,117.425,117.175,18160
2020-04-17 00:00:00,117.192,117.156,117.23,117.041,117.21,117.176,117.255,117.061,21733
2020-04-17 01:00:00,117.156,117.045,117.201,117.045,117.176,117.064,117.223,117.064,18760
2020-04-17 02:00:00,117.045,117.097,117.127,116.996,117.064,117.116,117.148,117.013,11807
2020-04-17 03:00:00,117.097,117.113,117.122,117.022,117.116,117.133,117.142,117.041,9585
2020-04-17 04:00:00,117.113,117.101,117.155,117.092,117.133,117.121,117.173,117.111,8705
2020-04-17 05:00:00,117.101,117.057,117.125,117.041,117.121,117.078,117.144,117.061,8384
2020-04-17 06:00:00,117.057,116.874,117.068,116.832,117.078,116.894,117.089,116.847,21001
2020-04-17 07:00:00,116.874,116.729,116.89,116.647,116.894,116.749,116.908,116.664,28990
2020-04-17 08:00:00,116.729,116.709,116.778,116.672,116.749,116.735,116.796,116.69,21462
2020-04-17 09:00:00,116.709,116.692,116.737,116.634,116.735,116.712,116.756,116.654,19526
2020-04-17 10:00:00,116.692,116.819,116.819,116.646,116.712,116.84,116.84,116.664,18595
2020-04-17 11:00:00,116.819,116.832,116.887,116.736,116.84,116.85,116.906,116.755,18660
2020-04-17 12:00:00,116.832,116.72,116.894,116.683,116.85,116.739,116.914,116.7,30256
2020-04-17 13:00:00,116.72,116.844,116.885,116.616,116.739,116.862,116.904,116.633,37392
2020-04-17 14:00:00,116.844,117.076,117.114,116.811,116.862,117.094,117.132,116.832,40663
2020-04-17 15:00:00,117.076,117.012,117.101,116.906,117.094,117.029,117.12,116.923,27058
2020-04-17 16:00:00,117.012,116.921,117.032,116.894,117.029,116.941,117.05,116.913,16007
2020-04-17 17:00:00,116.921,116.904,116.956,116.864,116.941,116.923,116.976,116.882,12640
2020-04-17 18:00:00,116.904,116.93,116.971,116.893,116.923,116.948,116.989,116.912,13493
2020-04-17 19:00:00,116.93,116.923,116.992,116.913,116.948,116.945,117.013,116.934,15394
2020-04-17 20:00:00,116.923,116.877,116.997,116.867,116.945,116.973,117.02,116.912,6330
2020-04-19 21:00:00,116.877,116.899,116.997,116.773,116.973,117.015,117.12,116.891,431
2020-04-19 22:00:00,116.899,116.969,116.978,116.826,117.015,116.992,117.038,116.852,10703
2020-04-19 23:00:00,116.969,116.993,117.012,116.92,116.992,117.012,117.034,116.941,6805
2020-04-20 00:00:00,116.993,117.134,117.217,116.979,117.012,117.155,117.236,116.997,15971
2020-04-20 01:00:00,117.134,117.1,117.182,117.029,117.155,117.119,117.203,117.046,13260
2020-04-20 02:00:00,117.1,117.159,117.16,117.062,117.119,117.178,117.179,117.081,8446
2020-04-20 03:00:00,117.159,117.121,117.162,117.092,117.178,117.141,117.179,117.112,6096
2020-04-20 04:00:00,117.121,117.205,117.228,117.107,117.141,117.224,117.247,117.126,7736
2020-04-20 05:00:00,117.205,117.071,117.207,117.04,117.224,117.092,117.226,117.06,6940
2020-04-20 06:00:00,117.071,117.103,117.119,116.964,117.092,117.121,117.138,116.984,16031
2020-04-20 07:00:00,117.103,117.041,117.166,116.993,117.121,117.06,117.184,117.011,20399
2020-04-20 08:00:00,117.041,117.15,117.186,116.995,117.06,117.17,117.203,117.013,16890
2020-04-20 09:00:00,117.15,117.144,117.282,117.124,117.17,117.162,117.3,117.141,17869
2020-04-20 10:00:00,117.144,117.016,117.149,116.983,117.162,117.034,117.166,117.004,15654
2020-04-20 11:00:00,117.016,117.016,117.109,116.977,117.034,117.032,117.127,116.994,17793
2020-04-20 12:00:00,117.016,117.032,117.11,116.989,117.032,117.051,117.128,117.007,17526
2020-04-20 13:00:00,117.032,117.099,117.127,116.977,117.051,117.119,117.146,116.996,25051
2020-04-20 14:00:00,117.099,117.112,117.24,117.049,117.119,117.132,117.259,117.068,27435
2020-04-20 15:00:00,117.112,117.089,117.174,117.068,117.132,117.109,117.191,117.087,17813
2020-04-20 16:00:00,117.089,117.035,117.143,116.999,117.109,117.052,117.162,117.017,12880
2020-04-20 17:00:00,117.035,117.028,117.06,116.972,117.052,117.046,117.079,116.989,9849
2020-04-20 18:00:00,117.028,116.911,117.042,116.899,117.046,116.929,117.061,116.918,10281
2020-04-20 19:00:00,116.911,116.993,117.016,116.909,116.929,117.013,117.035,116.928,11636
2020-04-20 20:00:00,116.993,116.871,117.014,116.865,117.013,116.928,117.033,116.91,6047
2020-04-20 21:00:00,116.871,116.965,116.971,116.821,116.928,117.029,117.051,116.921,2884
2020-04-20 22:00:00,116.965,117.019,117.042,116.891,117.029,117.039,117.06,116.942,8945
2020-04-20 23:00:00,117.019,116.969,117.055,116.946,117.039,116.988,117.072,116.965,7092
2020-04-21 00:00:00,116.969,116.949,117.017,116.814,116.988,116.968,117.036,116.833,15070
2020-04-21 01:00:00,116.949,116.81,116.995,116.793,116.968,116.83,117.014,116.81,11004
2020-04-21 02:00:00,116.81,116.517,116.842,116.412,116.83,116.538,116.863,116.431,24554
2020-04-21 03:00:00,116.517,116.55,116.602,116.444,116.538,116.571,116.619,116.464,14057
2020-04-21 04:00:00,116.55,116.47,116.589,116.442,116.571,116.49,116.609,116.461,9068
2020-04-21 05:00:00,116.47,116.487,116.526,116.325,116.49,116.508,116.544,116.344,11629
2020-04-21 06:00:00,116.487,116.466,116.559,116.435,116.508,116.486,116.577,116.455,15062
2020-04-21 07:00:00,116.466,116.292,116.498,116.253,116.486,116.311,116.516,116.273,20367
2020-04-21 08:00:00,116.292,116.332,116.425,116.213,116.311,116.362,116.445,116.23,18052
2020-04-21 09:00:00,116.332,116.356,116.479,116.28,116.362,116.375,116.498,116.3,23094
2020-04-21 10:00:00,116.356,116.314,116.434,116.314,116.375,116.333,116.452,116.333,17880
2020-04-21 11:00:00,116.314,116.347,116.408,116.263,116.333,116.365,116.425,116.281,16508
2020-04-21 12:00:00,116.347,116.458,116.483,116.296,116.365,116.478,116.502,116.315,19664
2020-04-21 13:00:00,116.458,117.05,117.154,116.344,116.478,117.079,117.173,116.365,38545
2020-04-21 14:00:00,117.05,116.894,117.124,116.815,117.079,116.914,117.145,116.832,43528
2020-04-21 15:00:00,116.894,116.872,116.966,116.762,116.914,116.893,116.988,116.78,27069
2020-04-21 16:00:00,116.872,116.871,116.997,116.844,116.893,116.892,117.016,116.865,22969
